,Savings,CreditScore,Debt
6429,120,599,7582
6430,125,,4700
6431,,,
6432,300,,5664
6433,1047,,
6434,,,86000
6435,25,,1000
6436,,,3000
6437,100,,12414
6438,,,7732
6439,,,234752
6440,,476,17857
6441,,,45000
6442,,480,58717
6443,200,,15000
6444,,510,4354
6445,80,,18000
6446,80,,18000
6447,,,1000
6448,,,5000
6449,,517,7870
6450,,,23772
6451,,,3385
6452,,,3360
6453,,,
6454,162,,9863
6455,,,2500
6456,,,1500
6457,,452,11645
6458,,,3369
6459,1500,,1400
6460,,,16000
6461,156,495,6384
6462,,,11283
6463,,,21000
6464,275,,1500
6465,500,,30252
6466,,,43893
6467,400,,59934
6468,,,7235
6469,730,,4182
6470,,,1500
6471,,,
6472,162,,9863
6473,204,,2505
6474,100,,1393
6475,,540,2471
6476,,,9000
6477,110,,9433
6478,,466,7464
6479,500,,27035
6480,,,43894
6481,75,,2416
6482,,,1700
6483,,,30348
6484,,507,9000
6485,,577,2936
6486,205,539,3959
6487,,,17900
6488,,,15000
6489,110,426,5500
6490,140,544,5300
6491,,,15000
6492,,,3970
6493,,,60000
6494,,510,17800
6495,,448,123399
6496,136,,1000
6497,,,30714
6498,,,
6499,65,,2000
6500,65,,2000
6501,,536,5721
6502,,,4646
6503,1200,,2000
6504,,,13550
6505,0,521,0
6506,0,508,18459
6507,0,,10000
6508,0,586,6129
6509,1200,602,4900
6510,540,589,2100
6511,642,,1500
6512,700,,1700
6513,508,509,2000
6514,712,,7200
6515,158,489,12000
6516,784,426,6200
6517,319,,3300
6518,,425,6100
6519,551,662,10800
6520,46,,500
6521,1788,721,6000
6522,,,3000
6523,1623,602,
6524,1402,689,1200
6525,35,469,19000
6526,8,532,20000
6527,,489,800
6528,2000,621,1800
6529,986,664,1000
6530,922,476,17000
6531,200,,35000
6532,1000,543,10000
6533,,,
6534,,524,38000
6535,,,10000
6536,,,5000
6537,,438,25000
6538,,440,30000
6539,100,,
6540,,,5000
6541,20,,1600
6542,,,12000
6543,424,,20000
6544,,,15000
6545,,,7000
6546,,,3100
6547,,,5000
6548,600,,20000
6549,25,517,
6550,,410,5000
6551,,,2000
6552,,,15000
6553,,,5000
6554,,,1000
6555,,,3000
6556,,560,10000
6557,3206,,3000
6558,244,,2500
6559,60,,5000
6560,,,350
6561,400,,18000
6562,325,,7200
6563,30,,4500
6564,183,,4800
6565,100,,17000
6566,,434,20000
6567,15,555,20000
6568,,,20000
6569,,,20000
6570,29,,20000
6571,,,17000
6572,,,2000
6573,,,
6574,,,5000
6575,,,
6576,20,,2000
6577,220,,8000
6578,,,18000
6579,,,6100
6580,,523,18000
6581,,407,6900
6582,,426,9000
6583,,519,13000
6584,,411,8200
6585,,508,
6586,,567,1100
6587,,467,6100
6588,,591,1350
6589,220,619,1200
6590,,,
6591,185,,1000
6592,,,375
6593,,,188
6594,,,
6595,,,1450
6596,,,1000
6597,275,626,1700
6598,,,1300
6599,,,4500
6600,,,
6601,,,3200
6602,,,4500
6603,,,
6604,,,
6605,,,1000
6606,,,6000
6607,,588,6700
6608,,601,
6609,,423,15000
6610,,,14000
6611,,,
6612,,,
6613,,,10000
6614,1000,,4200
6615,,,2500
6616,230,602,8500
6617,,,2000
6618,,609,1000
6619,180,551,800
6620,,,1300
6621,,,1980
6622,,497,
6623,,,2500
6624,200,,2300
6625,,,16000
6626,,404,
6627,,,
6628,400,481,40000
6629,,619,5000
6630,100,538,
6631,242,532,16000
6632,,,
6633,,,2300
6634,,532,16000
6635,100,,
6636,,,
6637,,,
6638,,,10000
6639,,,
6640,,,215
6641,,,4000
6642,,,
6643,,,
6644,,,
6645,0,640,19500
6646,200,474,5000
6647,,,11000
6648,,530,
6649,0,,500
6650,,475,3591
6651,,,
6652,,,
6653,,,
6654,,,700
6655,,,13000
6656,,,
6657,,,
6658,,694,30782
6659,,,12000
6660,100,580,
6661,100,,
6662,,552,0
6663,0,720,1761
6664,,,
6665,,,52528.02
6666,,,20700
6667,,,
6668,57000,743,
6669,,,13863
6670,100,,
6671,100,500,
6672,,,0
6673,,,3000
6674,400,575,8520
6675,60,,10000
6676,,528,1000
6677,,,
6678,,,
6679,,,
6680,418,472,6607
6681,,535,638640
6682,,504,37867
6683,2017,595,29344
6684,629,608,31200
6685,,552,27183
6686,,482,36000
6687,,,
6688,,536,46139
6689,,536,10000
6690,,,
6691,0,534,11105
6692,0,0,0
6693,0,628,3148
6694,1000,667,200
6695,1490,0,563
6696,0,0,0
6697,25,519,4143
6698,3000,0,150
6699,0,0,4196
6700,580,0,1800
6701,0,0,0
6702,60,0,200
6703,,0,
6704,0,0,0
6705,700,482,0
6706,600,,10100
6707,1500,692,19
6708,3200,0,900
6709,4000,0,1318
6710,500,0,
6711,300,744,180
6712,0,0,2900
6713,2263,0,2210
6714,10,547,131400
6715,200,0,750
6716,0,538,3250
6717,,0,19000
6718,0,0,3000
6719,300,0,750
6720,300,0,900
6721,0,737,3132
6722,,,
6723,,,
6724,,,
6725,,520,
6726,,644,
6727,,,
6728,,580,3700
6729,,,
6730,,705,
6731,,,
6732,,,38000
6733,,,
6734,,,
6735,,657,42000
6736,,,
6737,2500,749,12000
6738,,,
6739,800,,
6740,,810,
6741,,584,
6742,,720,
6743,,,
6744,,,
6745,,,
6746,,,
6747,,,
6748,,,
6749,,,
6750,,,
6751,,,
6752,,,
6753,1500,805,28000
6754,,,
6755,,,
6756,,,
6757,,,15000
6758,,,
6759,,,
6760,1200,750,
6761,,750,
6762,7300,800,
6763,,,
6764,,,
6765,,,
6766,,,
6767,,,
6768,,,0
6769,,,
6770,,,
6771,,,
6772,,,
6773,,,
6774,,762,
6775,5000,780,
6776,,,
6777,,690,
6778,,,
6779,100,714,
6780,,,
6781,,,
6782,,,
6783,,,
6784,120000,,
6785,,,
6786,400,641,9350
6787,,,
6788,,,
6789,,,
6790,,,
6791,,,
6792,3000,,
6793,,,
6794,,,
6795,,,
6796,,,
6797,,,
6798,,,3000
6799,,,
6800,25000,684,
6801,,,
6802,,,
6803,,,9000
6804,,,
6805,,800,
6806,4000,,
6807,,675,
6808,,850,12000
6809,,,
6810,,,
6811,,,
6812,,700,
6813,37000,742,
6814,,500,1000
6815,,,
6816,,,
6817,,,
6818,,,
6819,,800,
6820,,,
6821,,,
6822,,,
6823,,830,
6824,,,
6825,,,
6826,,600,
6827,,780,
6828,,,
6829,,,
6830,,,
6831,,698,
6832,,,
6833,,,
6834,,498,
6835,,,
6836,,,
6837,,,
6838,,688,
6839,,,
6840,,,
6841,,,
6842,,,
6843,,,
6844,,,2500
6845,,,
6846,,,
6847,,,
6848,,,
6849,,,
6850,,,
6851,,,
6852,200000,808,
6853,,,
6854,,505,1877
6855,,,
6856,,,0
6857,,649,86472
6858,,,4137
6859,,569,20432
6860,5,,
6861,,558,6448
6862,0,,
6863,,,
6864,,496,61986
6865,,,
6866,,519,52458
6867,,,294
6868,,,
6869,,641,95095
6870,0,625,20226
6871,,644,0
6872,,,
6873,,489,26793
6874,,,
6875,,624,14496
6876,,,
6877,,,
6878,,513,34816
6879,,592,77591
6880,,,
6881,,,
6882,,,
6883,,,
6884,20,,
6885,0,,
6886,,488,5353
6887,,,
6888,,580,101900
6889,0,520,17290
6890,0,536,16732
6891,0,,9000
6892,500,650,20000
6893,6,525,0
6894,7.72,,
6895,0,610,
6896,0,,
6897,3000,,7000
6898,0,,
6899,0,425,125000
6900,0,,
6901,,365,
6902,0,470,6000
6903,0,,0
6904,,750,4000
6905,1200,748,99000
6906,106,680,21000
6907,0,,0
6908,0,,5600
6909,,,
6910,,,
6911,,,
6912,0,564,100000
6913,,,
6914,0,640,218000
6915,,567,
6916,,602,30736
6917,62,620,22000
6918,0,,
6919,0,520,
6920,0,,0
6921,0,548,1100
6922,,532,25000
6923,0,,0
6924,0,,16000
6925,50,520,5000
6926,4,401,350000
6927,0,,0
6928,0,607,13000
6929,0,512,9000
6930,0,,0
6931,20,,25000
6932,0,,0
6933,0,590,13000
6934,0,,35000
6935,18000,780,
6936,0,420,
6937,0,400,0
6938,100,,200000
6939,0,,0
6940,25,,20000
6941,,,3000
6942,,659,70000
6943,0,,40000
6944,100,560,105000
6945,,612,
6946,,615,3000
6947,0,568,
6948,10000,460,
6949,2300,800,4000
6950,30,400,20000
6951,0,620,
6952,0,772,0
6953,0,,6000
6954,0,,0
6955,0,,0
6956,0,667,14300
6957,0,,1000
6958,0,541,600
6959,200,,0
6960,,,
6961,,620,5000
6962,0,545,10000
6963,800,568,
6964,0,,
6965,0,,32000
6966,0,,5000
6967,0,,800
6968,1000,,2000
6969,650,,800
6970,0,,1000
6971,0,,
6972,0,,10000
6973,0,,10000
6974,300,601,20000
6975,0,,0
6976,500,,0
6977,0,628,1546
6978,0,,0
6979,0,527,189643
6980,0,,0
6981,0,,0
6982,0,,0
6983,,,
6984,0,565,15838
6985,,,
6986,100,,0
6987,0,,0
6988,700,,0
6989,0,537,18394
6990,0,533,4097
6991,0,895,57887
6992,0,,0
6993,9000,,7320
6994,6000,703,64705
6995,0,,248
6996,0,517,22000
6997,0,714,12719
6998,0,,0
6999,0,,0
7000,0,633,36550
7001,0,,13100
7002,500,,9280
7003,0,,3000
7004,0,,139200
7005,0,,0
7006,0,,0
7007,0,,0
7008,0,,12000
7009,0,,4000
7010,0,0,15000
7011,0,0,0
7012,0,0,35000
7013,,,
7014,0,0,0
7015,,,
7016,0,0,1000
7017,,,
7018,0,0,1538
7019,0,0,0
7020,0,0,0
7021,,,
7022,,,
7023,0,0,2500
7024,0,0,28000
7025,0,0,0
7026,0,0,5000
7027,300,0,0
7028,0,0,0
7029,0,0,29000
7030,,,
7031,0,449,41000
7032,3000,0,0
7033,600,0,20000
7034,0,0,0
7035,0,0,1200
7036,500,0,0
7037,0,0,0
7038,0,0,0
7039,0,0,0
7040,0,0,3500
7041,9000,0,0
7042,800,0,0
7043,,,
7044,500,0,0
7045,0,0,0
7046,0,0,0
7047,0,0,49000
7048,1311.44,749,0
7049,0,500,0
7050,,,
7051,,,
7052,1000,0,3000
7053,0,0,24000
7054,0,0,1200
7055,0,0,600
7056,0,0,0
7057,0,0,0
7058,0,0,24000
7059,0,0,3000
7060,0,0,122000
7061,0,0,8000
7062,12000,0,600
7063,,,
7064,,,
7065,0,0,0
7066,50,,28570
7067,125,504,4700
7068,300,,5664
7069,1946,524,
7070,,448,4500
7071,,512,2500
7072,80,,18000
7073,,,3385
7074,,,3360
7075,,516,
7076,,565,3369
7077,1500,,1600
7078,156,492,6384
7079,883.76,475,11283
7080,,499,21000
7081,1007,,1500
7082,250,,30252
7083,15,375,25673
7084,1500,558,134
7085,,438,1500
7086,162,559,9863
7087,507,,2505
7088,100,536,1393
7089,,539,2471
7090,120,,9433
7091,500,,27035
7092,75,,2416
7093,,,30348
7094,205,539,3959
7095,,,15000
7096,136,,39437
7097,55,,15000
7098,2109.9,549,82734
7099,10,,26000
7100,25,,20000
7101,8000,728,5500
7102,600,,
7103,125,534,1000
7104,,475,
7105,0,,
7106,,,
7107,,,
7108,0,640,1000
7109,0,0,0
7110,,,0
7111,,537,
7112,0,,0
7113,0,,0
7114,0,,0
7115,0,,0
7116,0,590,0
7117,0,,0
7118,0,,150
7119,0,,0
7120,0,538,0
7121,0,516,7500
7122,0,529,102500
7123,0,584,7500
7124,0,,56000
7125,0,744,82554
7126,0,546,0
7127,0,590,0
7128,0,533,25507
7129,0,493,0
7130,0,,0
7131,0,,3683
7132,0,563,1200
7133,0,,0
7134,0,,47115
7135,0,,0
7136,0,,1600
7137,100,,2686
7138,0,594,30625
7139,0,550,595
7140,100,609,8241.03
7141,0,,0
7142,0,,15275.57
7143,100,,800
7144,0,,0
7145,0,,0
7146,0,,0
7147,0,,0
7148,0,,29213.37
7149,0,488,0
7150,0,,0
7151,100,,200
7152,0,,4595
7153,0,,0
7154,0,,0
7155,0,,0
7156,0,,8000
7157,0,,46703.94
7158,0,,0
7159,0,,0
7160,0,,0
7161,0,,0
7162,0,,0
7163,0,630,500
7164,100,,0
7165,200,611,675
7166,75,,0
7167,0,552,2780
7168,0,,0
7169,0,,0
7170,0,,0
7171,0,,0
7172,0,,0
7173,0,,0
7174,0,,0
7175,0,,0
7176,0,,0
7177,0,,20250
7178,0,,0
7179,150,,36000
7180,0,,44000
7181,0,,15314
7182,0,,0
7183,0,,15789
7184,0,,79861
7185,0,,1000
7186,0,590,0
7187,0,589,440
7188,0,,30000
7189,0,,0
7190,0,,0
7191,0,,3550
7192,0,,0
7193,0,,0
7194,0,,0
7195,2150,553,6000
7196,0,500,0
7197,0,636,0
7198,0,636,0
7199,0,621,53446
7200,0,,0
7201,0,617,0
7202,0,,0
7203,0,560,0
7204,0,465,41820
7205,0,496,7567
7206,0,586,2500
7207,150,,64752
7208,0,,0
7209,0,652,247292
7210,0,,0
7211,0,,0
7212,0,622,0
7213,0,,0
7214,0,670,0
7215,0,,0
7216,0,,0
7217,0,630,0
7218,0,559,1094.19
7219,0,,0
7220,100,,7000
7221,0,,69.91
7222,0,,0
7223,0,,0
7224,16,,35000
7225,290,,716
7226,,,
7227,0,,1500
7228,0,,0
7229,0,,0
7230,,,
7231,0,,1000
7232,,,
7233,0,,1538
7234,0,,0
7235,0,,0
7236,250,,0
7237,,,
7238,0,,2500
7239,0,,28000
7240,0,,0
7241,300,,0
7242,0,,0
7243,1600,,29000
7244,,,
7245,0,,41000
7246,3000,,0
7247,600,,20000
7248,0,,0
7249,0,,1200
7250,500,,0
7251,0,,0
7252,0,,0
7253,0,,0
7254,0,,3500
7255,9000,,0
7256,3000,,50000
7257,,,
7258,500,,0
7259,0,,10000
7260,0,,0
7261,0,,49000
7262,4600,,0
7263,0,500,0
7264,200,,8780
7265,,,
7266,,,
7267,1000,,3000
7268,0,,24000
7269,0,,1200
7270,0,,600
7271,0,,0
7272,0,,0
7273,0,,24000
7274,0,,3000
7275,0,,122000
7276,0,,8000
7277,12000,,600
7278,,,
7279,0,,0
7280,0,,0
7281,0,,53000
7282,0,,35000
7283,0,,17000
7284,,,
7285,,,
7286,0,,10000
7287,50,,28070
7288,600,599,6582
7289,125,504,2916
7290,500,,8028
7291,,448,4500
7292,,,234752
7293,465,510,2500
7294,80,,18000
7295,,562,3360
7296,375,560,9863
7297,171,452,11645
7298,156,495,4568
7299,529,475,10705
7300,600,,24443
7301,,438,1500
7302,375,559,9863
7303,507,,1505
7304,500,536,8028
7305,115,540,2471
7306,,,9000
7307,431,,9004
7308,,406,30348
7309,,507,9000
7310,400,539,3674
7311,140,544,3457
7312,,510,17800
7313,136,,1000
7314,175,,15000
7315,326,536,5720
7316,,,
7317,,,
7318,,,
7319,,,
7320,,,
7321,,,
7322,,,
7323,,,
7324,,,
7325,,,
7326,,,
7327,,,
7328,,,
7329,,,
7330,,,
7331,,,
7332,,,
7333,,,
7334,180,,0
7335,0,,
7336,0,570,933
7337,,,38208
7338,0,,
7339,,549,13423
7340,,633,624
7341,0,525,5602
7342,,,
7343,,,
7344,0,,
7345,0,,
7346,0,,
7347,,559,13132
7348,15,600,7025
7349,25,553,87546
7350,,,
7351,,576,11248
7352,0,,
7353,0.95,,3197
7354,0,,7855
7355,100,,770
7356,0,633,65474
7357,,566,82
7358,,,238
7359,0,,
7360,0,599,92775
7361,0,,
7362,0,541,977
7363,25,662,5000
7364,25,,42718
7365,0,,
7366,0,,49
7367,0,544,100000
7368,0,,
7369,300,566,3316
7370,,635,17202
7371,,,
7372,,,
7373,0,749,20000
7374,,,
7375,,,
7376,0,,8000
7377,0,,
7378,,524,22659
7379,,,
7380,,539,1124
7381,0,,
7382,,530,46297
7383,,558,66823
7384,,523,114008
7385,50,,38435
7386,0,571,15767
7387,,640,0
7388,25,503,10222
7389,400,650,
7390,0,,
7391,0,457,1596
7392,0,560,13127
7393,50,695,137889
7394,0,,0
7395,0,,
7396,,,
7397,0,529,161638
7398,1200,751,20589
7399,0,,
7400,0,589,25612
7401,0,611,25000
7402,130,516,
7403,,,
7404,50,678,
7405,0,,
7406,0,,
7407,0,,
7408,0,623,3074
7409,0,576,12587
7410,200,504,758681
7411,0,,
7412,0,649,1592
7413,0,548,12206
7414,72,,
7415,,,
7416,,561,11643
7417,0,,
7418,,,
7419,100,,7243
7420,0,,
7421,0,,0
7422,0,,10000
7423,75,583,10000
7424,,,
7425,10,,
7426,0,,
7427,,,
7428,0,,
7429,,573,13827
7430,130,,
7431,0,,
7432,,,
7433,,543,12712
7434,0,,
7435,0,,
7436,,,
7437,,774,8595
7438,,564,28117
7439,0,,
7440,0,,
7441,,673,4529
7442,,708,52650
7443,0,,
7444,,,
7445,,622,166
7446,0,,
7447,208,590,201614
7448,800,,
7449,0,,
7450,,,
7451,0,,
7452,0,,
7453,0,,
7454,0,,
7455,0,,
7456,,,
7457,400,620,
7458,0,,1000
7459,0,450,1300
7460,50,501,30112
7461,0,,
7462,0,,
7463,,,
7464,,400,20000
7465,1,513,500
7466,15,,
7467,50,,
7468,225,725,
7469,0,,2520
7470,0,,
7471,,,
7472,,530,53756
7473,25,,329
7474,0,,
7475,0,,
7476,,524,1060
7477,,,
7478,0,,
7479,,565,177590
7480,75,,
7481,0,,
7482,,589,48432
7483,,,
7484,,,
7485,14,,
7486,0,,
7487,200,454,30594
7488,,729,14627
7489,0,,
7490,0,661,45518
7491,100,443,157889
7492,0,,
7493,,,
7494,0,,10000
7495,10,,26000
7496,25,,20000
7497,8000,728,5500
7498,,,
7499,600,,
7500,125,534,1000
7501,0,0,
7502,18,569,
7503,,,
7504,0,640,1000
7505,0,0,0
7506,,,0
7507,,537,
7508,0,,0
7509,0,504,
7510,2000,827,11900
7511,2400,527,
7512,,,
7513,105,524,0
7514,0,,25000
7515,0,556,73000
7516,,599,8275
7517,,,
7518,,,10000
7519,,,
7520,0,514,764
7521,0,,0
7522,0,,0
7523,,526,0
7524,0,,0
7525,0,,0
7526,,,0
7527,0,570,933
7528,800,,0
7529,200,,400
7530,0,,0
7531,0,,0
7532,500,506,0
7533,0,,0
7534,0,,0
7535,0,,300
7536,2333,,18000
7537,0,,0
7538,0,,2500
7539,,,0
7540,0,,0
7541,0,,0
7542,0,,0
7543,,633,457
7544,0,,0
7545,0,,0
7546,0,850,25000
7547,0,583,13861
7548,100,,5000
7549,,,0
7550,0,,0
7551,20,,0
7552,,,0
7553,0,,0
7554,,,0
7555,0,,0
7556,0,,0
7557,,,0
7558,0,,0
7559,0,,0
7560,,,0
7561,0,,10000
7562,0,,0
7563,,,0
7564,0,,0
7565,0,,0
7566,0,,0
7567,0,,0
7568,16,,35000
7569,500,,0
7570,290,,716
7571,,,
7572,0,,1500
7573,0,,0
7574,1500,,8000
7575,0,,0
7576,0,,200000
7577,0,,0
7578,0,,0
7579,,,
7580,0,,1000
7581,,,
7582,0,,1538
7583,0,,0
7584,0,,0
7585,250,,0
7586,,,
7587,,,
7588,0,,2500
7589,0,,28000
7590,0,,0
7591,0,,5000
7592,300,,0
7593,0,,0
7594,1600,,29000
7595,,,
7596,0,,41000
7597,3000,,0
7598,600,,20000
7599,0,,0
7600,0,,1200
7601,0,,0
7602,0,,0
7603,0,,0
7604,0,,0
7605,0,,3500
7606,9000,,0
7607,3000,,50000
7608,,,
7609,500,,0
7610,0,,10000
7611,0,,0
7612,0,,49000
7613,7000,,0
7614,0,500,0
7615,200,,8780
7616,0,,3960
7617,,,
7618,,,
7619,1000,,3000
7620,1300,,24000
7621,0,,1200
7622,0,,600
7623,,,
7624,0,,0
7625,0,,0
7626,0,,24000
7627,0,,3000
7628,0,,122000
7629,0,,8000
7630,12000,,600
7631,,,
7632,,,
7633,0,,0
7634,1600,,7200
7635,0,,0
7636,2200,,53000
7637,0,,35000
7638,0,,17000
7639,,,
7640,,,
7641,0,,10000
7642,0,,0
7643,0,,25000
7644,,,
7645,0,,18500
7646,0,,0
7647,0,,19000
7648,0,,0
7649,0,,4000
7650,0,,0
7651,4.4,,0
7652,0,,0
7653,0,,25000
7654,0,,45000
7655,0,,6000
7656,0,,90000
7657,30,,20000
7658,0,,9000
7659,0,,12000
7660,,,
7661,0,,200000
7662,0,,10000
7663,0,,0
7664,0,,68000
7665,0,,0
7666,0,,20487
7667,85,,0
7668,0,,645
7669,5000,,16000
7670,20000,,10000
7671,0,,0
7672,,,
7673,,,
7674,,,
7675,,,
7676,,,
7677,,,
7678,,,
7679,,,
7680,,,
7681,,,
7682,,,
7683,0,,
7684,,,
7685,0,,1677
7686,,,
7687,,,
7688,,,
7689,,,
7690,,,
7691,,,
7692,,,
7693,,,
7694,,,
7695,,,
7696,0,,0
7697,,,
7698,,,
7699,0,,
7700,,,
7701,0,,
7702,,,
7703,,,
7704,,,
7705,0,,
7706,,,
7707,0,,236
7708,,,
7709,6,,23000
7710,0,,
7711,,,
7712,,,
7713,,,
7714,,,
7715,,,
7716,,,
7717,,,
7718,0,,92000
7719,0,,2476
7720,0,,
7721,,,
7722,,,
7723,,,
7724,,,
7725,0,,0
7726,1,,600
7727,0,,1200
7728,0,,200
7729,,,
7730,,,
7731,,,
7732,,,0
7733,0,640,0
7734,0,,0
7735,0,,0
7736,0,,0
7737,0,,0
7738,0,,0
7739,50,525,0
7740,0,,0
7741,0,,0
7742,50,,0
7743,0,550,463
7744,,,0
7745,0,,0
7746,,,0
7747,0,580,7025
7748,0,550,0
7749,0,,0
7750,200,545,0
7751,0,,0
7752,0,,0
7753,0,,20000
7754,,,0
7755,0,503,19813
7756,,,0
7757,0,,0
7758,,,0
7759,400,,0
7760,0,,0
7761,100,,0
7762,0,,0
7763,0,,0
7764,,,0
7765,0,596,11613
7766,,,0
7767,,,0
7768,,,0
7769,0,,0
7770,0,561,0
7771,158,607,800
7772,0,,0
7773,0,,0
7774,,,0
7775,100,,2527
7776,0,,0
7777,,,0
7778,0,,0
7779,,,0
7780,0,,0
7781,0,564,54724
7782,20,,0
7783,0,,0
7784,0,,0
7785,0,,0
7786,0,,0
7787,0,,0
7788,1600,723,0
7789,0,452,26026
7790,0,,0
7791,,,0
7792,0.17,,0
7793,0,,0
7794,0,551,102584
7795,0,,0
7796,0,573,18735
7797,,,0
7798,0,735,67
7799,0,,0
7800,0,558,977
7801,25,,0
7802,0,,0
7803,,,0
7804,0,,0
7805,25,662,5000
7806,,,0
7807,,,0
7808,0,,0
7809,0,,0
7810,0,,0
7811,,,0
7812,0,,0
7813,0,,0
7814,0,,0
7815,0,,0
7816,0,,0
7817,,,0
7818,1.75,500,100000
7819,,,0
7820,300,,0
7821,0,,0
7822,0,,0
7823,0,,0
7824,0,,0
7825,0,,0
7826,500,,0
7827,0,593,2287
7828,0,,0
7829,,,0
7830,0,,0
7831,,,0
7832,0,560,20000
7833,300,557,14744
7834,0,,0
7835,0,,0
7836,,,0
7837,0,,0
7838,,,0
7839,,,0
7840,0,,0
7841,0,,0
7842,0,,0
7843,0,,0
7844,,,0
7845,0,,0
7846,,,0
7847,0,,0
7848,0,478,48324
7849,0,,0
7850,0,,0
7851,300,,0
7852,0,,20000
7853,0,750,20000
7854,0,,0
7855,400,,500
7856,0,,0
7857,0,,0
7858,0,582,2432
7859,0,,0
7860,,,0
7861,0,,0
7862,0,,0
7863,0,,0
7864,,,0
7865,0,,0
7866,0,600,8794
7867,0,,30000
7868,100,,0
7869,,,0
7870,0,,0
7871,0,,0
7872,0,,0
7873,,,0
7874,,,0
7875,0,,0
7876,0,,0
7877,0,,0
7878,0,,0
7879,,524,22659
7880,0,,0
7881,0,650,10000
7882,,,0
7883,0,,0
7884,0,530,46297
7885,0,,0
7886,,,0
7887,50,,0
7888,,,0
7889,,,0
7890,,,0
7891,,,0
7892,0,,0
7893,,,0
7894,0,583,44548
7895,0,,0
7896,0,,0
7897,0,,0
7898,0,,0
7899,0,,12000
7900,0,,0
7901,0,,1350
7902,,,0
7903,0,566,47730
7904,0,,15000
7905,,,0
7906,0,,0
7907,0,,1464
7908,0,530,20307
7909,25,653,136
7910,,585,0
7911,5,,0
7912,0,,0
7913,200,650,0
7914,0,,0
7915,0,,0
7916,0,,0
7917,0,,0
7918,0,,0
7919,,,0
7920,25,650,15000
7921,0,665,136465
7922,0,,0
7923,,,0
7924,0,517,16000
7925,0,,0
7926,0,,0
7927,0,,0
7928,0,,0
7929,0,576,30000
7930,0,,0
7931,0,,0
7932,0,,0
7933,0,,0
7934,0,,0
7935,0,501,7365
7936,0,,0
7937,0,,0
7938,0,582,30706
7939,0,,0
7940,0,455,12764
7941,0,,0
7942,0,,0
7943,0,,0
7944,0,,0
7945,0,539,112708
7946,0,,0
7947,0,,0
7948,0,,0
7949,0,,0
7950,0,,0
7951,0,,0
7952,0,,0
7953,0,,0
7954,50,,0
7955,85,575,600
7956,0,,0
7957,0,575,160812
7958,800,702,162
7959,0,,1800
7960,0,,0
7961,0,,0
7962,0,,0
7963,0,,1600
7964,20,,0
7965,0,,0
7966,0,580,1000
7967,0,,10000
7968,0,,0
7969,0,,0
7970,0,,0
7971,0,,0
7972,0,550,68095
7973,0,,0
7974,0,,0
7975,0,,0
7976,0,,0
7977,0,,900
7978,0,,0
7979,0,,0
7980,0,,1000
7981,0,611,25000
7982,0,,0
7983,0,,0
7984,0,,0
7985,0,490,2000
7986,,,0
7987,0,,0
7988,0,,0
7989,130,516,0
7990,0,,0
7991,0,,0
7992,0,,0
7993,0,,0
7994,50,678,0
7995,0,,1000
7996,0,,0
7997,0,,0
7998,0,,0
7999,0,,0
8000,0,,0
8001,0,,0
8002,0,,0
8003,0,510,15000
8004,0,,0
8005,0,,0
8006,0,,0
8007,0,,0
8008,0,666,11434
8009,0,605,103785
8010,0,,0
8011,0,,0
8012,0,,4258
8013,0,,0
8014,0,692,96
8015,0,,0
8016,0,,0
8017,50,,0
8018,0,,0
8019,0,,0
8020,0,,0
8021,0,625,6988
8022,0,,0
8023,0,596,0
8024,200,585,754999
8025,0,,0
8026,,,0
8027,0,,0
8028,0,,0
8029,0,,0
8030,0,,0
8031,0,647,2657
8032,0,,0
8033,0,,3591
8034,0,,0
8035,0,548,15009
8036,0,,0
8037,0,,0
8038,20,,0
8039,0,,0
8040,0,,0
8041,0,,0
8042,0,,0
8043,0,,0
8044,0,591,910
8045,0,,0
8046,,,0
8047,0,,0
8048,0,,0
8049,0,,0
8050,0,,0
8051,0,,0
8052,0,,0
8053,0,,0
8054,0,,0
8055,0,,0
8056,0,,0
8057,0,648,69000
8058,0,,0
8059,0,600,0
8060,0,,0
8061,0,,0
8062,0,,0
8063,0,,0
8064,,,0
8065,0,576,11643
8066,0,,0
8067,0,,0
8068,0,,0
8069,0,,0
8070,0,,0
8071,0,423,20341
8072,100,,0
8073,0,,0
8074,0,,0
8075,0,,0
8076,,,0
8077,0,,0
8078,0,,0
8079,0,520,0
8080,0,,0
8081,0,,0
8082,0,,0
8083,0,,0
8084,,,0
8085,0,,0
8086,0,,0
8087,,,0
8088,,,0
8089,,,0
8090,,,0
8091,0,,0
8092,,,0
8093,,,0
8094,0,,0
8095,0,,0
8096,0,,0
8097,75,583,10000
8098,0,,0
8099,,,0
8100,0,,0
8101,0,,0
8102,0,,0
8103,0,,0
8104,10,,0
8105,0,,0
8106,,,0
8107,0,,0
8108,0,,0
8109,,,0
8110,,,0
8111,,,0
8112,,,0
8113,,,0
8114,0,708,20421
8115,,,0
8116,10,550,30000
8117,0,,0
8118,130,,0
8119,0,,0
8120,,,0
8121,,400,0
8122,0,,0
8123,,,400
8124,0,,0
8125,0,,0
8126,0,,0
8127,0,,0
8128,0,,0
8129,,,0
8130,0,,0
8131,,,0
8132,,,0
8133,0,,0
8134,0,,0
8135,0,,0
8136,,,0
8137,,543,15960
8138,,,0
8139,,,0
8140,0,,0
8141,0,,0
8142,0,,0
